dataset,method,graph,target,n,n_errors,error_rate,teacher_gold_alignment,dimension,js_divergence_bits,cramers_v,chi2,chi2_p_value,legacy_weighted_sd,legacy_separability,n_correct,n_incorrect,pct_correct_by_quadrant,quadrant_share_pct
stanfordnlp_sst2,graphsvx,constituency,gold_label,872,96,0.11009174311926606,0.9174311926605505,Dimension 3 (consistency),0.14305652435499433,0.3011344099456663,79.07464544809906,5.980697327341613e-19,9.425629755579202,13.329853434247509,776,96,"{""Sufficient-Necessary"": 74.21, ""Sufficient-Redundant"": 95.0, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 0.0}","{""Sufficient-Necessary"": 28.9, ""Sufficient-Redundant"": 71.1, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 0.0}"
stanfordnlp_sst2,graphsvx,constituency,gold_label,872,96,0.11009174311926606,0.9174311926605505,Dimension 4 (fidelity),0.023473769226518143,0.12542734959679067,13.718321463435474,0.00021237258514947356,3.9259271590259512,5.5520994331833755,776,96,"{""Faithful"": 80.27, ""Redundant"": 90.76, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}","{""Faithful"": 16.86, ""Redundant"": 83.14, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}"
stanfordnlp_sst2,graphsvx,skipgrams,teacher_agreement,872,72,0.08256880733944949,0.9174311926605505,Dimension 3 (consistency),0.2988115059276936,0.4614231201335261,185.65864993215737,4.838785921888153e-41,12.699718902757603,17.960114710605765,800,72,"{""Sufficient-Necessary"": 61.94, ""Sufficient-Redundant"": 97.15, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 100.0}","{""Sufficient-Necessary"": 15.37, ""Sufficient-Redundant"": 84.52, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 0.11}"
stanfordnlp_sst2,graphsvx,skipgrams,teacher_agreement,872,72,0.08256880733944949,0.9174311926605505,Dimension 4 (fidelity),0.007646167574431535,0.06989840709819738,4.260406538562567,0.03901058447322623,1.9238093696751555,2.7206773020150403,800,72,"{""Faithful"": 80.77, ""Redundant"": 92.08, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}","{""Faithful"": 2.98, ""Redundant"": 97.02, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}"
stanfordnlp_sst2,graphsvx,skipgrams,gold_label,872,106,0.12155963302752293,0.9174311926605505,Dimension 3 (consistency),0.1217466997707444,0.32814458880359554,93.89597565246244,4.0808248073286395e-21,10.722994408602634,15.164604121896712,766,106,"{""Sufficient-Necessary"": 62.69, ""Sufficient-Redundant"": 92.4, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 100.0}","{""Sufficient-Necessary"": 15.37, ""Sufficient-Redundant"": 84.52, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 0.11}"
stanfordnlp_sst2,graphsvx,skipgrams,gold_label,872,106,0.12155963302752293,0.9174311926605505,Dimension 4 (fidelity),0.0019829451857818576,0.03795466748528053,1.25616551557668,0.26237815608777526,1.2402693846298039,1.7540057847396013,766,106,"{""Faithful"": 80.77, ""Redundant"": 88.06, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}","{""Faithful"": 2.98, ""Redundant"": 97.02, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}"
stanfordnlp_sst2,graphsvx,syntactic,teacher_agreement,872,71,0.08142201834862384,0.9174311926605505,Dimension 3 (consistency),0.26966164372485363,0.3972643414111432,137.61813046635518,8.832923696325391e-32,10.864469669866102,15.364680355115786,801,71,"{""Sufficient-Necessary"": 70.56, ""Sufficient-Redundant"": 97.4, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 0.0}","{""Sufficient-Necessary"": 20.64, ""Sufficient-Redundant"": 79.36, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 0.0}"
stanfordnlp_sst2,graphsvx,syntactic,teacher_agreement,872,71,0.08142201834862384,0.9174311926605505,Dimension 4 (fidelity),0.08985721584470356,0.2549870709944798,56.69605035842786,5.086561293723498e-14,6.973440629448383,9.861934314569478,801,71,"{""Faithful"": 71.43, ""Redundant"": 94.24, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}","{""Faithful"": 10.44, ""Redundant"": 89.56, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}"
stanfordnlp_sst2,graphsvx,syntactic,gold_label,872,109,0.125,0.9174311926605505,Dimension 3 (consistency),0.13370069009587998,0.32984689233459125,94.87270391779063,2.0303020620769212e-22,10.908660598060319,15.427175765101902,763,109,"{""Sufficient-Necessary"": 66.11, ""Sufficient-Redundant"": 93.06, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 0.0}","{""Sufficient-Necessary"": 20.64, ""Sufficient-Redundant"": 79.36, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 0.0}"
stanfordnlp_sst2,graphsvx,syntactic,gold_label,872,109,0.125,0.9174311926605505,Dimension 4 (fidelity),0.054021615899889235,0.22258936949735633,43.20413590433711,4.931632505128229e-11,7.36145145220839,10.410664482464222,763,109,"{""Faithful"": 65.93, ""Redundant"": 90.01, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}","{""Faithful"": 10.44, ""Redundant"": 89.56, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}"
stanfordnlp_sst2,graphsvx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,Dimension 3 (consistency),0.34335273258074067,0.4411162967028264,169.67688805306355,1.429328015004758e-37,10.991648128814218,15.54453785660192,814,58,"{""Sufficient-Necessary"": 68.53, ""Sufficient-Redundant"": 98.21, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 100.0}","{""Sufficient-Necessary"": 16.4, ""Sufficient-Redundant"": 83.49, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 0.11}"
stanfordnlp_sst2,graphsvx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,Dimension 4 (fidelity),0.029813904668089225,0.14372394504991265,18.012531115979392,2.1945560455042172e-05,3.5812846713707644,5.064701352971408,814,58,"{""Faithful"": 75.0, ""Redundant"": 94.05, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}","{""Faithful"": 3.67, ""Redundant"": 96.33, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}"
stanfordnlp_sst2,graphsvx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,Dimension 3 (consistency),0.13472192005380762,0.3327888986169885,96.57264930924161,1.0703249545986604e-21,10.510802208548744,14.864519034750716,774,98,"{""Sufficient-Necessary"": 65.03, ""Sufficient-Redundant"": 93.41, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 100.0}","{""Sufficient-Necessary"": 16.4, ""Sufficient-Redundant"": 83.49, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 0.11}"
stanfordnlp_sst2,graphsvx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,Dimension 4 (fidelity),0.012750921962620142,0.10435352681220005,9.495782262702052,0.002059447605165587,3.295901049120905,4.661107963906496,774,98,"{""Faithful"": 71.88, ""Redundant"": 89.4, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}","{""Faithful"": 3.67, ""Redundant"": 96.33, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}"
stanfordnlp_sst2,subgraphx,constituency,teacher_agreement,872,62,0.07110091743119262,0.9174311926605505,Dimension 3 (consistency),0.07968107075619033,0.26105615765009543,59.42707681381144,7.791810549897538e-13,6.708969396702673,9.487915510362962,810,62,"{""Sufficient-Necessary"": 62.07, ""Sufficient-Redundant"": 93.7, ""Insufficient-Necessary"": 63.64, ""Insufficient-Redundant"": 95.29}","{""Sufficient-Necessary"": 3.33, ""Sufficient-Redundant"": 56.42, ""Insufficient-Necessary"": 1.26, ""Insufficient-Redundant"": 38.99}"
