dataset,method,regime,n,n_bert_errors,addition,n_added,auroc_base,auroc_full,delta_auroc,delta_auroc_ci_low,delta_auroc_ci_high,auprc_base,auprc_full,delta_auprc,delta_auprc_ci_low,delta_auprc_ci_high
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,constituency:gnn_confidence,3,0.799738285501518,0.7973842871054592,-0.0024201617335615285,-0.00558026825317966,-0.00029503912867008585,0.05382084223468235,0.05187240707249545,-0.0029104212858573424,-0.0135361157952142,0.0008021830084996598
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,constituency:gnn_disagreement,1,0.799738285501518,0.7985048977487541,-0.0012508285228265848,-0.002971946778061277,-0.00029916060190616215,0.05382084223468235,0.05240216386410133,-0.0018260925935689868,-0.008236412534417738,-0.00014050207680566844
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,constituency:gnn_confidence+explanation,22,0.799738285501518,0.761616042275305,-0.03835363196681279,-0.057602480336707805,-0.020153746277237854,0.05382084223468235,0.04640194459455927,-0.008586629909216256,-0.024943345584281598,0.0005372421536446417
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,constituency:gnn_confidence+explanation+bert_explanation,41,0.799738285501518,0.7592369822993642,-0.04002022926528863,-0.07132677498468129,-0.004296119884225583,0.05382084223468235,0.04414271076598179,-0.009708082520868114,-0.02925227210423497,0.00896813124351657
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,syntactic:gnn_confidence,3,0.799738285501518,0.7866686715930573,-0.013593513742050041,-0.0347693556431923,0.0011693388285116142,0.05382084223468235,0.05273178847862575,-0.0022108639166658673,-0.016266843145534306,0.00570970303468083
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,syntactic:gnn_disagreement,1,0.799738285501518,0.7970656470183881,-0.002715522621217886,-0.006127764223760037,-0.00010291705408201433,0.05382084223468235,0.05096402383720561,-0.0039504997256597455,-0.014732066811795919,-0.0004094731037192421
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,syntactic:gnn_confidence+explanation,22,0.799738285501518,0.7635135618949419,-0.03692672198004938,-0.07140418964732104,-0.005564868473071452,0.05382084223468235,0.05136077000763613,-0.0037672122000242487,-0.021554193009615488,0.006471706557452422
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,syntactic:gnn_confidence+explanation+bert_explanation,41,0.799738285501518,0.7546399725038666,-0.045178078809994436,-0.08845663645375165,-0.0023778351222152627,0.05382084223468235,0.04985763068623769,-0.00324522497359265,-0.02335617251767251,0.021240877834076962
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,window:gnn_confidence,3,0.799738285501518,0.7967183651257376,-0.003093414696659803,-0.008016031361013106,0.00038923035181274426,0.05382084223468235,0.053186466149627507,-0.0015648493542957124,-0.014094680041380524,0.005894061769438855
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,window:gnn_disagreement,1,0.799738285501518,0.8002538380019476,0.000533966864025935,-0.0007556849541691752,0.0026378249035272716,0.05382084223468235,0.05248344721816818,-0.0020527615007761234,-0.011376132043690675,0.0016544823058027422
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,window:gnn_confidence+explanation,22,0.799738285501518,0.7703016698172652,-0.029966325793261195,-0.05188248620997835,-0.009030391918403312,0.05382084223468235,0.053306676050625376,-0.0014337590887947439,-0.018769492709172966,0.009620801651611725
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,window:gnn_confidence+explanation+bert_explanation,41,0.799738285501518,0.7629693675889329,-0.03654377562385227,-0.06972725318639529,-0.0025645276622123783,0.05382084223468235,0.0514159047894197,-0.001229469493067759,-0.022486928355588104,0.025286396261919454
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,skipgrams:gnn_confidence,3,0.799738285501518,0.7974809531992897,-0.0023424342189394157,-0.005367751249577032,-8.485309572937328e-05,0.05382084223468235,0.05256405731162726,-0.0018135252822109134,-0.010822040394636604,0.0020458565200477765
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,skipgrams:gnn_disagreement,1,0.799738285501518,0.7989756974279659,-0.0007717397288570484,-0.0012725689557434195,-0.0003631976617993416,0.05382084223468235,0.05210793695851688,-0.002330804658531864,-0.009676998271511545,-0.00028079793822269095
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,skipgrams:gnn_confidence+explanation,22,0.799738285501518,0.7735525147505299,-0.026200678858918216,-0.038725045827106445,-0.014895688633309893,0.05382084223468235,0.0477113945577727,-0.007250611963358502,-0.02486788294307439,0.0018707638049077796
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,skipgrams:gnn_confidence+explanation+bert_explanation,41,0.799738285501518,0.7629944291688148,-0.036057929323327284,-0.06612540484900493,-0.002887024122755381,0.05382084223468235,0.04516870766237573,-0.008019155492704738,-0.028233605131635447,0.014702857447863328
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,committee:confidence+disagreement(4 topologies),16,0.799738285501518,0.7809134587844418,-0.0193574564341489,-0.042823775023476784,-0.0033895131398781393,0.05382084223468235,0.049855952755143366,-0.005064833706099176,-0.01995247707477497,0.002942191815233473
setfit_ag_news,subgraphx,bert_confidence>0.95,5915,96,committee:confidence+explanation(4 topologies),88,0.799738285501518,0.7042250243455348,-0.09609116791153585,-0.1361494882754933,-0.05959021109389207,0.05382084223468235,0.036869613541968584,-0.018545367554310892,-0.03774716213804942,-0.0073397295773743
stanfordnlp_sst2,graphsvx,all,872,73,bert_explanation,19,0.8348963601762478,0.833867677062081,-0.0005907939746161934,-0.02729626470217874,0.028182840608362958,0.3077422178420738,0.2734918456471634,-0.03564858676157415,-0.10987331807536593,0.03325353679048827
stanfordnlp_sst2,graphsvx,all,872,73,constituency:gnn_confidence,3,0.8348963601762478,0.8240437533217893,-0.011097681834110605,-0.022034771362625598,-0.0007637122952664048,0.3077422178420738,0.292262691865306,-0.016977934973792554,-0.07611913328041345,0.03315102851325483
stanfordnlp_sst2,graphsvx,all,872,73,constituency:gnn_disagreement,1,0.8348963601762478,0.8325989678879421,-0.0023206766989609952,-0.007033624634963242,0.0023873352333452385,0.3077422178420738,0.32507308425323345,0.01516279450692959,-0.0363283585427544,0.06595027427303743
stanfordnlp_sst2,graphsvx,all,872,73,constituency:gnn_confidence+explanation,22,0.8348963601762478,0.8051845628954,-0.030400890080265027,-0.057172392717688945,-0.006415713983602442,0.3077422178420738,0.2440867479233404,-0.06685932804000032,-0.13630768331525733,-0.012989673021147726
stanfordnlp_sst2,graphsvx,all,872,73,constituency:gnn_confidence+explanation+bert_explanation,41,0.8348963601762478,0.7965950588921082,-0.038322616759539796,-0.07209351983794765,-0.0032058258997913446,0.3077422178420738,0.23634687553013178,-0.07293164777399531,-0.15444826654806457,-0.0022145675199917395
stanfordnlp_sst2,graphsvx,all,872,73,syntactic:gnn_confidence,3,0.8348963601762478,0.8346048999605671,-0.00023862870276534188,-0.013270507116097296,0.014150401732206271,0.3077422178420738,0.33113746359719926,0.020222566387158407,-0.037485569433009215,0.07592857451544238
stanfordnlp_sst2,graphsvx,all,872,73,syntactic:gnn_disagreement,1,0.8348963601762478,0.8345877552419977,-0.00028226059967242776,-0.007485139140896657,0.008573425631840336,0.3077422178420738,0.29987601614859255,-0.012531938115203683,-0.07218841441551793,0.034936601759287506
stanfordnlp_sst2,graphsvx,all,872,73,syntactic:gnn_confidence+explanation,22,0.8348963601762478,0.7861539252833163,-0.04909807914172348,-0.0915368115124053,-0.014024310444042348,0.3077422178420738,0.2730719943789131,-0.03605447515125371,-0.10647597831068027,0.03176477447955006
stanfordnlp_sst2,graphsvx,all,872,73,syntactic:gnn_confidence+explanation+bert_explanation,41,0.8348963601762478,0.7898057503386082,-0.04496547383397349,-0.08223423126591516,-0.012629124411593121,0.3077422178420738,0.24638060924964356,-0.06316359312350568,-0.13983696110601207,0.00707446057080433
stanfordnlp_sst2,graphsvx,all,872,73,window:gnn_confidence,3,0.8348963601762478,0.8229807807704836,-0.012254283357800965,-0.020609422707051624,-0.00491302418179932,0.3077422178420738,0.2625871425747901,-0.04854007625609356,-0.10255122908494584,-0.01038698916862153
stanfordnlp_sst2,graphsvx,all,872,73,window:gnn_disagreement,1,0.8348963601762478,0.8314674164623588,-0.0033668005443422116,-0.0075285193634727745,0.0009422873241110125,0.3077422178420738,0.2975812005935384,-0.00958978888578325,-0.060486439613099435,0.038172868426764685
stanfordnlp_sst2,graphsvx,all,872,73,window:gnn_confidence+explanation,22,0.8348963601762478,0.8017899086186501,-0.03391725604671761,-0.06760316033871529,-0.0021660322260359578,0.3077422178420738,0.26400725986295687,-0.04452829071783443,-0.10928426660207412,0.014399472584921422
stanfordnlp_sst2,graphsvx,all,872,73,window:gnn_confidence+explanation+bert_explanation,41,0.8348963601762478,0.8015498825586778,-0.03326394863392222,-0.07370383705052833,-0.0018178134210202635,0.3077422178420738,0.2578231343139466,-0.05113069504810783,-0.13262045823632368,0.02337647651863561
stanfordnlp_sst2,graphsvx,all,872,73,skipgrams:gnn_confidence,3,0.8348963601762478,0.8394740000342895,0.004240499831545154,-0.012636934487913528,0.020309795539767556,0.3077422178420738,0.3074501056752766,-0.00227935664723182,-0.06633158342026357,0.06180544178252931
stanfordnlp_sst2,graphsvx,all,872,73,skipgrams:gnn_disagreement,1,0.8348963601762478,0.8312102456838171,-0.0036136051621250324,-0.007327598083296366,6.931478222972565e-05,0.3077422178420738,0.2867414570823458,-0.020492070218581744,-0.06503141742164631,0.014935873593636113
stanfordnlp_sst2,graphsvx,all,872,73,skipgrams:gnn_confidence+explanation,22,0.8348963601762478,0.8085106382978723,-0.026570401834961902,-0.06790385938235392,0.008566152344834994,0.3077422178420738,0.2995145199933107,-0.010992544257785728,-0.09590618102360113,0.07300078187070087
stanfordnlp_sst2,graphsvx,all,872,73,skipgrams:gnn_confidence+explanation+bert_explanation,41,0.8348963601762478,0.7997325423903167,-0.03495276870907881,-0.07944749452597538,0.006838135862465089,0.3077422178420738,0.255210197875908,-0.05554653595123847,-0.14899058119922695,0.02638921118625139
stanfordnlp_sst2,graphsvx,all,872,73,committee:confidence+disagreement(4 topologies),16,0.8348963601762478,0.8206490990450391,-0.01428007257191911,-0.037271426230770406,0.007030554417595114,0.3077422178420738,0.2895028504576274,-0.02031921203025044,-0.1019691185776757,0.051665242800579
stanfordnlp_sst2,graphsvx,all,872,73,committee:confidence+explanation(4 topologies),88,0.8348963601762478,0.7492242014847326,-0.0871901099209985,-0.1441455173199968,-0.03707799578838541,0.3077422178420738,0.2441946241172807,-0.06686038709463972,-0.1541108141852014,0.014061831725568179
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,bert_explanation,19,0.7701018258426966,0.8001228932584269,0.03132743975243292,-0.022501962470315943,0.0886187992567838,0.11214413353020516,0.1440293457911001,0.0416972345108832,-0.013438265383053363,0.12742460363273322
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,constituency:gnn_confidence,3,0.7701018258426966,0.7503511235955056,-0.019413426257402958,-0.04493879531226115,0.0021579695738655107,0.11214413353020516,0.12013119194938018,0.010591957932367418,-0.0070149629151712006,0.036598968414107605
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,constituency:gnn_disagreement,1,0.7701018258426966,0.7681267556179775,-0.002119731630448447,-0.007552467476931893,0.004487615919691091,0.11214413353020516,0.11602288101562315,0.0036923496644377467,-0.007378901515655555,0.018470896736264633
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,constituency:gnn_confidence+explanation,22,0.7701018258426966,0.7277036516853932,-0.043108508222310465,-0.10235699722421909,0.00636665587048924,0.11214413353020516,0.10440582082841303,-0.005461320546888403,-0.03364136454872673,0.02601306605791374
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,constituency:gnn_confidence+explanation+bert_explanation,41,0.7701018258426966,0.7226123595505618,-0.04685738977720582,-0.12714378893433542,0.02651533421759255,0.11214413353020516,0.12063001829521482,0.017109856494174194,-0.03877125997098431,0.10868066388590784
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,syntactic:gnn_confidence,3,0.7701018258426966,0.7683900983146068,-0.001962181179447343,-0.03398042896523713,0.034560513986246294,0.11214413353020516,0.11060622066954992,-0.0005986229365968419,-0.02645334233165723,0.025901920962996733
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,syntactic:gnn_disagreement,1,0.7701018258426966,0.7772998595505618,0.006900939200870387,-0.0059535351595670334,0.025136533801244053,0.11214413353020516,0.1184636894075139,0.006286832254751694,-0.0056257243370625,0.020486204723045118
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,syntactic:gnn_confidence+explanation,22,0.7701018258426966,0.6612974016853933,-0.10870703367160034,-0.20910024683895043,-0.029903546107007083,0.11214413353020516,0.09897061201775278,-0.010229221051063863,-0.06215031363822578,0.0577286781384684
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,syntactic:gnn_confidence+explanation+bert_explanation,41,0.7701018258426966,0.6946980337078652,-0.0742372639040613,-0.15976458456030185,0.006847651195507425,0.11214413353020516,0.09878821843530888,-0.010096478307271948,-0.06250666402667,0.05260200887312746
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,window:gnn_confidence,3,0.7701018258426966,0.7504827949438203,-0.019945607791027747,-0.03807007104702873,-0.0028656979458204905,0.11214413353020516,0.10627811652964259,-0.003489493233760715,-0.021196197554547422,0.020970266520652245
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,window:gnn_disagreement,1,0.7701018258426966,0.7655372191011236,-0.004649251366730176,-0.008076002498642107,-0.0009934593018899574,0.11214413353020516,0.10985607101121996,-0.0028051819780531306,-0.007955123623058547,0.0012618736301082244
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,window:gnn_confidence+explanation,22,0.7701018258426966,0.7104985955056179,-0.06174984881823517,-0.14125233674511095,0.01005226327776033,0.11214413353020516,0.11357765652045093,0.006331701092867265,-0.038939505278250554,0.06524369840230063
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,window:gnn_confidence+explanation+bert_explanation,41,0.7701018258426966,0.7550474016853932,-0.01573374383121617,-0.06859313275021939,0.044456305479032586,0.11214413353020516,0.11034507785987648,0.0037823661580220005,-0.04077995666687282,0.06459926486802045
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,skipgrams:gnn_confidence,3,0.7701018258426966,0.7785287921348314,0.00900097554705341,-0.027057901780247032,0.04638670725317823,0.11214413353020516,0.13390791896422066,0.025965487971370993,-0.0013254209632524588,0.06902642035235625
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,skipgrams:gnn_disagreement,1,0.7701018258426966,0.7654933286516854,-0.0046259985146134535,-0.008089254389630826,-0.0008775661995404334,0.11214413353020516,0.10934863774717968,-0.003576183253176311,-0.012153480179382873,0.001130994305009291
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,skipgrams:gnn_confidence+explanation,22,0.7701018258426966,0.7392468398876404,-0.030216857227829227,-0.10451523234956663,0.03659003461137721,0.11214413353020516,0.11857417473473938,0.010495715583092981,-0.02550510721380964,0.05855119969113051
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,skipgrams:gnn_confidence+explanation+bert_explanation,41,0.7701018258426966,0.748463834269663,-0.020470845686873775,-0.09546940835674159,0.050507098197362474,0.11214413353020516,0.11261856723276177,0.002624905202893302,-0.04075879019292392,0.053549048002979306
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,committee:confidence+disagreement(4 topologies),16,0.7701018258426966,0.7411341292134831,-0.02838822561705411,-0.08259789630767679,0.024054809827581715,0.11214413353020516,0.11000221762978264,0.0015355980740376478,-0.03524629501916901,0.05483290799709952
stanfordnlp_sst2,graphsvx,bert_confidence>0.9,744,32,committee:confidence+explanation(4 topologies),88,0.7701018258426966,0.6231566011235955,-0.1468543769036962,-0.25961131841806423,-0.04879865584239461,0.11214413353020516,0.09238318184150474,-0.017006239082839845,-0.07133533341012788,0.048232504782486196
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,bert_explanation,19,0.7453958470907623,0.7931616406192677,0.045982269171415624,-0.03263121735935197,0.14238008544935524,0.086656777665657,0.11666111167049292,0.03971086028325477,-0.027261347169807233,0.13870926094560074
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,constituency:gnn_confidence,3,0.7453958470907623,0.7076087754053855,-0.03756958688070416,-0.0724317108352393,-0.00352980246246733,0.086656777665657,0.1028844340250764,0.022794612525378358,-0.010427121238198328,0.08289581417930093
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,constituency:gnn_disagreement,1,0.7453958470907623,0.7381319245726025,-0.00732677119021608,-0.013354471852769157,-0.0003451285328644642,0.086656777665657,0.0972195902322513,0.01770117690793539,-0.007607166983029863,0.09388866131541938
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,constituency:gnn_confidence+explanation,22,0.7453958470907623,0.6732702325922665,-0.07482088211569436,-0.1664715921857725,0.010584868620218693,0.086656777665657,0.059964125053745335,-0.030088232633899877,-0.071672735646921,6.88765321063862e-05
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,constituency:gnn_confidence+explanation+bert_explanation,41,0.7453958470907623,0.6868442292171106,-0.06296080047241018,-0.18444790288741908,0.04462260620735196,0.086656777665657,0.07312520849017841,-0.012241832963484984,-0.06692670495353101,0.04892950216465865
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,syntactic:gnn_confidence,3,0.7453958470907623,0.7425343018563358,-0.0028708466814215566,-0.05063105781524352,0.053991294034884264,0.086656777665657,0.08712855382182284,0.004746764923453207,-0.030946568839414764,0.05397715502364295
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,syntactic:gnn_disagreement,1,0.7453958470907623,0.7529532614278377,0.007503775955762606,-0.011575236590297277,0.04222429221435794,0.086656777665657,0.09423744948187285,0.013411505172849794,-0.008094504084345956,0.07434590390346361
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,syntactic:gnn_confidence+explanation,22,0.7453958470907623,0.6026120771883484,-0.14190529352632683,-0.279802851526036,-0.010486054384505289,0.086656777665657,0.05658264940418717,-0.031050570698869778,-0.07754443807047436,0.0025975127647683855
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,syntactic:gnn_confidence+explanation+bert_explanation,41,0.7453958470907623,0.6561743341404358,-0.09113311669024719,-0.21599547260961363,0.04113515215440404,0.086656777665657,0.06322714196761958,-0.022240284334119422,-0.07497685800310372,0.028767867244564826
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,window:gnn_confidence,3,0.7453958470907623,0.7190549563430919,-0.026378012738639895,-0.05122532834397241,0.00020331551910478094,0.086656777665657,0.0765212111806791,-0.009221756093472214,-0.03165269899251349,0.016380386941787988
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,window:gnn_disagreement,1,0.7453958470907623,0.7392325188935358,-0.0062786309567595695,-0.01201976745276819,7.06443052571416e-05,0.086656777665657,0.08983134121959398,0.007690961944550284,-0.009752033567260402,0.06093832655886926
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,window:gnn_confidence+explanation,22,0.7453958470907623,0.6446547802480005,-0.10004482800444497,-0.22773599952002146,0.01477655558726995,0.086656777665657,0.07717264892587002,-0.006460691225138801,-0.061947227773006666,0.056219627703309925
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,window:gnn_confidence+explanation+bert_explanation,41,0.7453958470907623,0.7233839606720962,-0.02239862297135653,-0.11573011410262492,0.06646426448067741,0.086656777665657,0.07777293110509893,-0.005860301440070125,-0.06319172772444548,0.0626012171207537
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,skipgrams:gnn_confidence,3,0.7453958470907623,0.7464964414116957,0.001012960955434687,-0.055855855067185725,0.06502948609473709,0.086656777665657,0.11137866286556196,0.03488731638675252,-0.02040023811192197,0.12585668281667325
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,skipgrams:gnn_disagreement,1,0.7453958470907623,0.7400396213955536,-0.005421600787907288,-0.011087542134919404,0.0006201550387597494,0.086656777665657,0.08867664801965283,0.003860781307800202,-0.0036755224201132568,0.02076419470020738
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,skipgrams:gnn_confidence+explanation,22,0.7453958470907623,0.6902927580893683,-0.05501263847462501,-0.17870529564433207,0.0627141472868217,0.086656777665657,0.08841918198196873,0.010478109180895288,-0.04593418246248649,0.09037652836416049
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,skipgrams:gnn_confidence+explanation+bert_explanation,41,0.7453958470907623,0.7114975420060166,-0.036182342086142655,-0.16128693719521975,0.08488236484877336,0.086656777665657,0.11167788934324299,0.037289567029808734,-0.04382951709221365,0.1602044630573779
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,committee:confidence+disagreement(4 topologies),16,0.7453958470907623,0.7060679433560789,-0.03926763229144052,-0.11835897912139423,0.046079019884120775,0.086656777665657,0.11220170483809014,0.024463466074726336,-0.051039928065686684,0.1256837357654986
stanfordnlp_sst2,graphsvx,bert_confidence>0.95,670,21,committee:confidence+explanation(4 topologies),88,0.7453958470907623,0.5516912466065008,-0.19378923772499898,-0.3500217367378384,-0.04421059754221342,0.086656777665657,0.0568118028537031,-0.027063907297323553,-0.089262348612411,0.045525122358270484
stanfordnlp_sst2,subgraphx,all,872,73,bert_explanation,19,0.8348963601762478,0.833867677062081,-0.0005907939746161934,-0.02729626470217874,0.028182840608362958,0.3077422178420738,0.2734918456471634,-0.03564858676157415,-0.10987331807536593,0.03325353679048827
stanfordnlp_sst2,subgraphx,all,872,73,constituency:gnn_confidence,3,0.8348963601762478,0.8240437533217893,-0.011097681834110605,-0.022034771362625598,-0.0007637122952664048,0.3077422178420738,0.292262691865306,-0.016977934973792554,-0.07611913328041345,0.03315102851325483
stanfordnlp_sst2,subgraphx,all,872,73,constituency:gnn_disagreement,1,0.8348963601762478,0.8325989678879421,-0.0023206766989609952,-0.007033624634963242,0.0023873352333452385,0.3077422178420738,0.32507308425323345,0.01516279450692959,-0.0363283585427544,0.06595027427303743
stanfordnlp_sst2,subgraphx,all,872,73,constituency:gnn_confidence+explanation,22,0.8348963601762478,0.7912630514170109,-0.043343103206463424,-0.08253076253817963,-0.011602449223416952,0.3077422178420738,0.25317529353227347,-0.05796591354642185,-0.13058095795244484,-0.0032384705128269127
stanfordnlp_sst2,subgraphx,all,872,73,constituency:gnn_confidence+explanation+bert_explanation,41,0.8348963601762478,0.7914516433212749,-0.043391583341003584,-0.0843267594422486,-0.005226816918146267,0.3077422178420738,0.2503888152706083,-0.05917253074760671,-0.14098346487023028,0.01580182907645111
stanfordnlp_sst2,subgraphx,all,872,73,syntactic:gnn_confidence,3,0.8348963601762478,0.8346048999605671,-0.00023862870276534188,-0.013270507116097296,0.014150401732206271,0.3077422178420738,0.33113746359719926,0.020222566387158407,-0.037485569433009215,0.07592857451544238
stanfordnlp_sst2,subgraphx,all,872,73,syntactic:gnn_disagreement,1,0.8348963601762478,0.8345877552419977,-0.00028226059967242776,-0.007485139140896657,0.008573425631840336,0.3077422178420738,0.29987601614859255,-0.012531938115203683,-0.07218841441551793,0.034936601759287506
stanfordnlp_sst2,subgraphx,all,872,73,syntactic:gnn_confidence+explanation,22,0.8348963601762478,0.8268383424486087,-0.007950674056386407,-0.04431300154656955,0.024211208230198115,0.3077422178420738,0.30749930124714747,-0.0012801748326640677,-0.0720070763105591,0.06870497237456388
stanfordnlp_sst2,subgraphx,all,872,73,syntactic:gnn_confidence+explanation+bert_explanation,41,0.8348963601762478,0.8177002074510947,-0.016895837793440116,-0.057670079096715905,0.020391437031665457,0.3077422178420738,0.27442845872551913,-0.035032519819850234,-0.110940738652495,0.03754418634882191
stanfordnlp_sst2,subgraphx,all,872,73,window:gnn_confidence,3,0.8348963601762478,0.8229807807704836,-0.012254283357800965,-0.020609422707051624,-0.00491302418179932,0.3077422178420738,0.2625871425747901,-0.04854007625609356,-0.10255122908494584,-0.01038698916862153
stanfordnlp_sst2,subgraphx,all,872,73,window:gnn_disagreement,1,0.8348963601762478,0.8314674164623588,-0.0033668005443422116,-0.0075285193634727745,0.0009422873241110125,0.3077422178420738,0.2975812005935384,-0.00958978888578325,-0.060486439613099435,0.038172868426764685
stanfordnlp_sst2,subgraphx,all,872,73,window:gnn_confidence+explanation,22,0.8348963601762478,0.785519570696247,-0.04947852688300135,-0.07683580845818111,-0.025818694971988042,0.3077422178420738,0.22740162931843183,-0.08443396037905211,-0.15509491751163682,-0.029735023687738855
stanfordnlp_sst2,subgraphx,all,872,73,window:gnn_confidence+explanation+bert_explanation,41,0.8348963601762478,0.8021842371457472,-0.03230829936519795,-0.06497353777329481,-0.002524223027439483,0.3077422178420738,0.24150390053018275,-0.06737260264187864,-0.1483248893085344,0.008022040078539086
stanfordnlp_sst2,subgraphx,all,872,73,skipgrams:gnn_confidence,3,0.8348963601762478,0.8394740000342895,0.004240499831545154,-0.012636934487913528,0.020309795539767556,0.3077422178420738,0.3074501056752766,-0.00227935664723182,-0.06633158342026357,0.06180544178252931
stanfordnlp_sst2,subgraphx,all,872,73,skipgrams:gnn_disagreement,1,0.8348963601762478,0.8312102456838171,-0.0036136051621250324,-0.007327598083296366,6.931478222972565e-05,0.3077422178420738,0.2867414570823458,-0.020492070218581744,-0.06503141742164631,0.014935873593636113
stanfordnlp_sst2,subgraphx,all,872,73,skipgrams:gnn_confidence+explanation,22,0.8348963601762478,0.8193118109966224,-0.015696453629281827,-0.04328520834326137,0.00925049520104219,0.3077422178420738,0.28041693247705735,-0.028930778626296075,-0.10190803782080804,0.03660617276079398
stanfordnlp_sst2,subgraphx,all,872,73,skipgrams:gnn_confidence+explanation+bert_explanation,41,0.8348963601762478,0.8138255010544002,-0.020909178495534867,-0.052963435059162366,0.01093107753738009,0.3077422178420738,0.2579640988136428,-0.05193253974596866,-0.13396573301194048,0.021020077924686586
stanfordnlp_sst2,subgraphx,all,872,73,committee:confidence+disagreement(4 topologies),16,0.8348963601762478,0.8206490990450391,-0.01428007257191911,-0.037271426230770406,0.007030554417595114,0.3077422178420738,0.2895028504576274,-0.02031921203025044,-0.1019691185776757,0.051665242800579
stanfordnlp_sst2,subgraphx,all,872,73,committee:confidence+explanation(4 topologies),88,0.8348963601762478,0.7571107720266772,-0.07744073100031539,-0.12703401177580154,-0.034078569282844105,0.3077422178420738,0.2139387061276557,-0.09640255891070375,-0.17431930435508441,-0.021956081539191697
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,bert_explanation,19,0.7701018258426966,0.8001228932584269,0.03132743975243292,-0.022501962470315943,0.0886187992567838,0.11214413353020516,0.1440293457911001,0.0416972345108832,-0.013438265383053363,0.12742460363273322
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,constituency:gnn_confidence,3,0.7701018258426966,0.7503511235955056,-0.019413426257402958,-0.04493879531226115,0.0021579695738655107,0.11214413353020516,0.12013119194938018,0.010591957932367418,-0.0070149629151712006,0.036598968414107605
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,constituency:gnn_disagreement,1,0.7701018258426966,0.7681267556179775,-0.002119731630448447,-0.007552467476931893,0.004487615919691091,0.11214413353020516,0.11602288101562315,0.0036923496644377467,-0.007378901515655555,0.018470896736264633
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,constituency:gnn_confidence+explanation,22,0.7701018258426966,0.6730600421348315,-0.09394014047770693,-0.19296384925394364,-0.015533616876074923,0.11214413353020516,0.0983895293303986,-0.012214451251829626,-0.04027141526859867,0.020371821997102954
