dataset,method,graph,feature,block,coef,ci_low,ci_high,significant_95
setfit_ag_news,subgraphx,skipgrams,consistency_preservation_sufficiency,Consistency,1.0168405173634,0.23107865156475557,1.7582958717589807,True
setfit_ag_news,subgraphx,skipgrams,fidelity_asymmetry,Fidelity,0.4669691981388562,-0.03432074944980971,1.0211958736018567,False
setfit_ag_news,subgraphx,skipgrams,fidelity_minus,Fidelity,-0.7769555324499142,-1.3462313569945024,-0.3148403654807059,True
setfit_ag_news,subgraphx,skipgrams,fidelity_plus,Fidelity,-0.6464387855851107,-1.232038405365068,-0.13116844665231467,True
setfit_ag_news,subgraphx,skipgrams,progression_concentration_top1,Progression,-0.0789134727344106,-0.6899503171442366,0.10163374849846774,False
setfit_ag_news,subgraphx,skipgrams,progression_concentration_top10,Progression,-0.15133321935949595,-0.30900992517019515,-0.012939573208426805,True
setfit_ag_news,subgraphx,skipgrams,progression_concentration_top3,Progression,0.44823503251634683,0.12224491910078965,1.180890674078922,True
setfit_ag_news,subgraphx,skipgrams,progression_concentration_top5,Progression,0.0069722174628469935,-0.3080227324441823,0.3226319588912822,False
setfit_ag_news,subgraphx,skipgrams,progression_maskout_drop_k1,Progression,-0.0033611674307691707,-0.15544767399704695,0.181223307973558,False
setfit_ag_news,subgraphx,skipgrams,progression_maskout_drop_k10,Progression,0.3942528870872074,-0.07760023621936717,1.0366846253598854,False
setfit_ag_news,subgraphx,skipgrams,progression_maskout_drop_k3,Progression,-0.03790898910280285,-0.36121511595490435,0.23729580749703708,False
setfit_ag_news,subgraphx,skipgrams,progression_maskout_drop_k5,Progression,0.031779226403062286,-0.2637254879738218,0.28217681802577044,False
setfit_ag_news,subgraphx,skipgrams,progression_sufficiency_drop_k1,Progression,0.30990255733006306,-0.7804264728312454,1.2336781552633727,False
setfit_ag_news,subgraphx,skipgrams,progression_sufficiency_drop_k10,Progression,-0.4850643599239646,-1.1954319847739703,0.4304841292856238,False
setfit_ag_news,subgraphx,skipgrams,progression_sufficiency_drop_k3,Progression,-0.2530925784493334,-1.2821509546801786,1.1425694619153859,False
setfit_ag_news,subgraphx,skipgrams,progression_sufficiency_drop_k5,Progression,0.7956762946720494,-0.011989283229710546,1.4063090329988128,False
setfit_ag_news,subgraphx,syntactic,auc_deletion_auc,AUC,-0.6634246136066564,-1.3286265536808117,0.1050915088947113,False
setfit_ag_news,subgraphx,syntactic,auc_insertion_auc,AUC,0.9038985443591933,0.044918651199055,1.5018398302475036,True
setfit_ag_news,subgraphx,syntactic,consistency_baseline_margin,confidence,-1.2598377851634468,-2.0613787900131397,-0.38804356072574847,True
setfit_ag_news,subgraphx,syntactic,consistency_preservation_necessity,Consistency,1.996444613697763,1.2663400755625909,2.7677957000011197,True
setfit_ag_news,subgraphx,syntactic,consistency_preservation_sufficiency,Consistency,1.131506263082538,0.4971595914961333,1.765264003875577,True
setfit_ag_news,subgraphx,syntactic,fidelity_asymmetry,Fidelity,-0.2614452269073001,-0.601858752208695,0.16934601776968286,False
setfit_ag_news,subgraphx,syntactic,fidelity_minus,Fidelity,-1.5701580218926716,-2.5450690294554463,-0.6302355949201496,True
setfit_ag_news,subgraphx,syntactic,fidelity_plus,Fidelity,-0.2976892731753226,-0.8223056488135818,0.09790622473305118,False
setfit_ag_news,subgraphx,syntactic,progression_concentration_top1,Progression,0.00021524590962821886,-0.1493143759943885,0.4372150302123431,False
setfit_ag_news,subgraphx,syntactic,progression_concentration_top10,Progression,0.12392082908634998,-0.02352902933841518,0.2874742842463588,False
setfit_ag_news,subgraphx,syntactic,progression_concentration_top3,Progression,0.0344496652965185,-0.3181712583778768,0.5588770132978131,False
setfit_ag_news,subgraphx,syntactic,progression_concentration_top5,Progression,-0.5499776470070048,-0.9164382470505626,-0.17020164156050926,True
setfit_ag_news,subgraphx,syntactic,progression_maskout_drop_k1,Progression,0.03248835408440118,-0.08057659043171922,0.15195939641078957,False
setfit_ag_news,subgraphx,syntactic,progression_maskout_drop_k10,Progression,1.941529561739963,0.9921461579079333,2.940782498466013,True
setfit_ag_news,subgraphx,syntactic,progression_maskout_drop_k3,Progression,0.01325995041393579,-0.23480618669508704,0.2782238404455527,False
setfit_ag_news,subgraphx,syntactic,progression_maskout_drop_k5,Progression,-0.10233052489183192,-0.49000975300335115,0.1816640963810835,False
setfit_ag_news,subgraphx,syntactic,progression_sufficiency_drop_k1,Progression,0.15875624391877052,-0.13810534124261958,0.4034806561122874,False
setfit_ag_news,subgraphx,syntactic,progression_sufficiency_drop_k10,Progression,1.2258961805848427,0.6899283541630944,1.9970993487493274,True
setfit_ag_news,subgraphx,syntactic,progression_sufficiency_drop_k3,Progression,0.6164522052941479,0.2592600785753443,1.01124694081493,True
setfit_ag_news,subgraphx,syntactic,progression_sufficiency_drop_k5,Progression,-0.46954426284596223,-1.1190146168314576,-0.03246704491706662,True
setfit_ag_news,subgraphx,window,auc_deletion_auc,AUC,-0.06850698983910734,-0.9760409301406984,1.1134300883888086,False
setfit_ag_news,subgraphx,window,auc_insertion_auc,AUC,0.05534554669461199,-1.1319747047430462,0.9859750069304236,False
setfit_ag_news,subgraphx,window,consistency_baseline_margin,confidence,0.44275185243068355,-0.4146617493912019,1.406872760038183,False
setfit_ag_news,subgraphx,window,consistency_preservation_necessity,Consistency,0.6778709763901872,-0.1652802527083278,1.491034250375865,False
setfit_ag_news,subgraphx,window,consistency_preservation_sufficiency,Consistency,-0.7791055057898246,-1.448119884204069,-0.25273118728530924,True
setfit_ag_news,subgraphx,window,fidelity_asymmetry,Fidelity,0.6007887354230695,0.2502503309310951,1.1694120389495013,True
setfit_ag_news,subgraphx,window,fidelity_minus,Fidelity,-0.9819382804063246,-1.652038112709328,-0.36593536689132056,True
setfit_ag_news,subgraphx,window,fidelity_plus,Fidelity,-0.7810912305859461,-1.3385187846292053,-0.40392715667405094,True
setfit_ag_news,subgraphx,window,progression_concentration_top1,Progression,0.13048005084807976,-0.1580321861458927,0.473030177309957,False
setfit_ag_news,subgraphx,window,progression_concentration_top10,Progression,-0.15988088781015586,-0.3098319268062193,0.04699216141408231,False
setfit_ag_news,subgraphx,window,progression_concentration_top3,Progression,0.06455730272319968,-0.4197263277011988,0.5340773037039346,False
setfit_ag_news,subgraphx,window,progression_concentration_top5,Progression,-0.1522192169329364,-0.5886980600023609,0.07483957689507291,False
setfit_ag_news,subgraphx,window,progression_maskout_drop_k1,Progression,-0.12665109414743728,-0.2527677324010395,0.027032724441260217,False
setfit_ag_news,subgraphx,window,progression_maskout_drop_k10,Progression,0.5372347224768135,-0.16824998479074396,1.2974629349715836,False
setfit_ag_news,subgraphx,window,progression_maskout_drop_k3,Progression,0.148346564521627,-0.09960886005533628,0.44160979746268075,False
setfit_ag_news,subgraphx,window,progression_maskout_drop_k5,Progression,0.08835038948195408,-0.23127285315558532,0.3545196797330368,False
setfit_ag_news,subgraphx,window,progression_sufficiency_drop_k1,Progression,-0.026019067051335127,-0.7507044626089879,0.6672934390711349,False
setfit_ag_news,subgraphx,window,progression_sufficiency_drop_k10,Progression,-0.7419552874421936,-1.2849949306633774,0.10319561452550119,False
setfit_ag_news,subgraphx,window,progression_sufficiency_drop_k3,Progression,0.0004605014722924832,-1.2774845544999618,1.156087723969842,False
setfit_ag_news,subgraphx,window,progression_sufficiency_drop_k5,Progression,1.0629392517232614,0.2810582649749481,1.7962528762420351,True
setfit_ag_news,token_shap_llm,tokens,auc_deletion_auc,AUC,0.9468418394369857,0.3379373374028537,1.5682888273208173,True
setfit_ag_news,token_shap_llm,tokens,auc_insertion_auc,AUC,0.4515265363998056,0.09231702610125064,0.8777788889261591,True
setfit_ag_news,token_shap_llm,tokens,consistency_baseline_margin,confidence,0.540314351521951,-0.07008596187946366,1.175899275744522,False
setfit_ag_news,token_shap_llm,tokens,consistency_preservation_necessity,Consistency,-0.730857429691796,-1.3995294876765745,-0.08265222776646507,True
setfit_ag_news,token_shap_llm,tokens,consistency_preservation_sufficiency,Consistency,0.61143160062662,-0.03044608847119396,1.2355369740336684,False
setfit_ag_news,token_shap_llm,tokens,fidelity_asymmetry,Fidelity,-0.3165032044115029,-0.5977106894821415,-0.020685661437545584,True
setfit_ag_news,token_shap_llm,tokens,fidelity_minus,Fidelity,-0.4373499289879087,-0.8719102085769513,-0.07326496807618797,True
setfit_ag_news,token_shap_llm,tokens,fidelity_plus,Fidelity,0.17762800654563132,-0.13198023218930477,0.5343080054837719,False
setfit_ag_news,token_shap_llm,tokens,progression_concentration_top1,Progression,-0.07932994861157822,-0.6040489231942573,0.2845058822764882,False
setfit_ag_news,token_shap_llm,tokens,progression_concentration_top10,Progression,0.06347817922521932,-0.11752716471593755,0.5882325182830417,False
setfit_ag_news,token_shap_llm,tokens,progression_concentration_top3,Progression,0.022180986362994908,-0.19801217066074916,0.7843411067380733,False
setfit_ag_news,token_shap_llm,tokens,progression_concentration_top5,Progression,-0.11313603802609531,-0.47196092309827453,0.5094420784385116,False
setfit_ag_news,token_shap_llm,tokens,progression_maskout_drop_k1,Progression,-0.020790778128724235,-0.12663935252027714,0.0960569197008443,False
setfit_ag_news,token_shap_llm,tokens,progression_maskout_drop_k10,Progression,0.26395544729166476,0.08747086584517677,0.47890445053633734,True
setfit_ag_news,token_shap_llm,tokens,progression_maskout_drop_k3,Progression,0.11331039170480647,-0.031839370847954844,0.3116692679108816,False
setfit_ag_news,token_shap_llm,tokens,progression_maskout_drop_k5,Progression,0.06186699302637958,-0.10945043092776088,0.26850537595186796,False
setfit_ag_news,token_shap_llm,tokens,progression_sufficiency_drop_k1,Progression,0.28424398558559255,0.11399559167999286,0.4392568885847843,True
setfit_ag_news,token_shap_llm,tokens,progression_sufficiency_drop_k10,Progression,0.025846560358444178,-0.15012894619020742,0.26224995272295276,False
setfit_ag_news,token_shap_llm,tokens,progression_sufficiency_drop_k3,Progression,0.01754610082395542,-0.19125774687245742,0.2491256980064206,False
setfit_ag_news,token_shap_llm,tokens,progression_sufficiency_drop_k5,Progression,0.21671235130419508,-0.01457215967817728,0.4266944260394293,False
stanfordnlp_sst2,graphsvx,constituency,auc_deletion_auc,AUC,-0.6137259399206738,-1.6427434729065302,0.39488453137187757,False
stanfordnlp_sst2,graphsvx,constituency,auc_insertion_auc,AUC,1.060919332507359,-0.18473925812217099,2.16925850559602,False
stanfordnlp_sst2,graphsvx,constituency,consistency_baseline_margin,confidence,0.18216844119426143,-0.2174178554449223,0.6036149618319946,False
stanfordnlp_sst2,graphsvx,constituency,consistency_preservation_necessity,Consistency,0.22454094697141666,-0.0015330569090724192,0.5155392010654237,False
stanfordnlp_sst2,graphsvx,constituency,consistency_preservation_sufficiency,Consistency,0.14989207750810077,-0.18220213053369178,0.5387527942900083,False
stanfordnlp_sst2,graphsvx,constituency,fidelity_asymmetry,Fidelity,-0.1916165746105151,-0.5303475362162173,0.10398023169085129,False
stanfordnlp_sst2,graphsvx,constituency,fidelity_minus,Fidelity,-0.2354004344623512,-0.9274633652911395,0.25764970940012755,False
stanfordnlp_sst2,graphsvx,constituency,fidelity_plus,Fidelity,0.05988779645867803,-0.426998733919388,0.45182221608565226,False
stanfordnlp_sst2,graphsvx,constituency,progression_concentration_top1,Progression,0.007829803567981412,-0.23107372909577528,0.4838034617877385,False
stanfordnlp_sst2,graphsvx,constituency,progression_concentration_top10,Progression,-0.008007309794337204,-0.423009685209326,0.3074352309994054,False
stanfordnlp_sst2,graphsvx,constituency,progression_concentration_top3,Progression,-0.06853827605907079,-1.2443456115617633,0.25938402068409716,False
stanfordnlp_sst2,graphsvx,constituency,progression_concentration_top5,Progression,-0.1381689897385117,-0.5587012284271275,0.2197321092777767,False
stanfordnlp_sst2,graphsvx,constituency,progression_maskout_drop_k1,Progression,-0.15167463241322238,-0.526483902005435,0.2546345229287097,False
stanfordnlp_sst2,graphsvx,constituency,progression_maskout_drop_k10,Progression,0.07396089658840999,-0.7711910883022539,1.188024574811042,False
stanfordnlp_sst2,graphsvx,constituency,progression_maskout_drop_k3,Progression,0.032369843492737506,-0.5811701696105919,0.6922008870131828,False
stanfordnlp_sst2,graphsvx,constituency,progression_maskout_drop_k5,Progression,-0.29089367913182734,-1.1573764696700277,0.5698659407494061,False
stanfordnlp_sst2,graphsvx,constituency,progression_sufficiency_drop_k1,Progression,0.6411120584770026,-0.19070301272970655,1.8379886099813825,False
stanfordnlp_sst2,graphsvx,constituency,progression_sufficiency_drop_k10,Progression,-1.0219825379808984,-2.004735457456534,-0.23522685964646678,True
stanfordnlp_sst2,graphsvx,constituency,progression_sufficiency_drop_k3,Progression,0.9671017513977228,-0.15164493866024298,2.1378556200657113,False
stanfordnlp_sst2,graphsvx,constituency,progression_sufficiency_drop_k5,Progression,0.20802373104270602,-0.8885756290547665,1.5587566102962935,False
stanfordnlp_sst2,graphsvx,skipgrams,auc_deletion_auc,AUC,-0.7479647983187195,-1.3679684231323601,-0.16214671938712263,True
stanfordnlp_sst2,graphsvx,skipgrams,auc_insertion_auc,AUC,1.4401618269598213,0.4901798452218852,2.2694756272786694,True
stanfordnlp_sst2,graphsvx,skipgrams,consistency_baseline_margin,confidence,0.21255275037512955,-0.04083394363730016,0.4557664183413104,False
stanfordnlp_sst2,graphsvx,skipgrams,consistency_preservation_necessity,Consistency,0.19016380733987662,0.04506610631644716,0.38633623836243897,True
stanfordnlp_sst2,graphsvx,skipgrams,consistency_preservation_sufficiency,Consistency,0.4295134704542275,0.2466341311913568,0.7457388111918498,True
stanfordnlp_sst2,graphsvx,skipgrams,fidelity_asymmetry,Fidelity,0.38445846458212474,0.08528015011111426,0.8590864971023715,True
stanfordnlp_sst2,graphsvx,skipgrams,fidelity_minus,Fidelity,-0.07243765406108073,-0.6128972197895856,0.23729085822254442,False
stanfordnlp_sst2,graphsvx,skipgrams,fidelity_plus,Fidelity,-0.39910911428963836,-0.9092189034242525,-0.09124939898917006,True
stanfordnlp_sst2,graphsvx,skipgrams,progression_concentration_top1,Progression,0.09451490210579994,-1.0279638728722824,0.29383886798678543,False
