dataset,method,regime,n,n_bert_errors,addition,n_added,auroc_base,auroc_full,delta_auroc,delta_auroc_ci_low,delta_auroc_ci_high,auprc_base,auprc_full,delta_auprc,delta_auprc_ci_low,delta_auprc_ci_high
setfit_ag_news,graphsvx,bert_confidence>0.95,5915,96,skipgrams:gnn_confidence+explanation+bert_explanation,41,0.799738285501518,0.7824529558343358,-0.016881183734764445,-0.04796684026944803,0.017409651868576174,0.05382084223468235,0.050426898251918574,-0.0030563272357663714,-0.024214295251738942,0.020086108937140777
setfit_ag_news,graphsvx,bert_confidence>0.95,5915,96,committee:confidence+disagreement(4 topologies),16,0.799738285501518,0.7897584063699375,-0.010266230856619802,-0.026230531984382195,0.00031223542103321313,0.05382084223468235,0.052280756033087045,-0.0017274594434312381,-0.008552838646513395,0.0019505939676904898
setfit_ag_news,graphsvx,bert_confidence>0.95,5915,96,committee:confidence+explanation(4 topologies),88,0.799738285501518,0.7334772584063699,-0.0664784529979018,-0.10072105378745062,-0.033165763102052305,0.05382084223468235,0.04201385179437202,-0.011948236221517557,-0.03213545891483747,0.0074842903325542795
setfit_ag_news,subgraphx,all,7600,471,bert_explanation,19,0.8868036687564534,0.8852889680289742,-0.0014405834219132952,-0.006996876495416554,0.004701533896990751,0.3342144929388435,0.35446132758735255,0.018953350706376028,-0.0016837744462236568,0.03778116376591693
setfit_ag_news,subgraphx,all,7600,471,constituency:gnn_confidence,3,0.8868036687564534,0.8852112376141348,-0.0015848287988950252,-0.0041899480581794515,-8.522769255172601e-05,0.3342144929388435,0.32916665976772125,-0.005176513970217522,-0.010230549474715439,-2.7350904933351758e-05
setfit_ag_news,subgraphx,all,7600,471,constituency:gnn_disagreement,1,0.8868036687564534,0.8865835814899162,-0.00021080157727212812,-0.0006007387045974727,0.00018585288262762672,0.3342144929388435,0.3340661433269705,2.7314706655861722e-05,-0.005653252564707517,0.005287342604512271
setfit_ag_news,subgraphx,all,7600,471,constituency:gnn_confidence+explanation,22,0.8868036687564534,0.8813184627008669,-0.005517086774804118,-0.01174639250299804,-0.00016281671795548048,0.3342144929388435,0.32155577513761185,-0.012738840820389527,-0.029184383607753717,0.0033537764239589297
setfit_ag_news,subgraphx,all,7600,471,constituency:gnn_confidence+explanation+bert_explanation,41,0.8868036687564534,0.8804071405958558,-0.0063505052769605545,-0.01457346276354136,0.0017296234909969592,0.3342144929388435,0.33810635626170904,0.0036032354040330594,-0.021472675852153664,0.027918845394654966
setfit_ag_news,subgraphx,all,7600,471,syntactic:gnn_confidence,3,0.8868036687564534,0.8848097793796398,-0.0020057688492234787,-0.004860763727066389,9.158491836271888e-05,0.3342144929388435,0.3307623126139902,-0.003920172928730121,-0.013102280075763657,0.004419048929146857
setfit_ag_news,subgraphx,all,7600,471,syntactic:gnn_disagreement,1,0.8868036687564534,0.8872998330136261,0.0005149866156474501,-0.0005281073454093871,0.0015577357545185544,0.3342144929388435,0.3438277617267281,0.009434322195077983,-0.0023804911252100656,0.02182496094914065
