dataset,method,graph,feature,block,coef,ci_low,ci_high,significant_95
setfit_ag_news,subgraphx,constituency,progression_maskout_drop_k3,Progression,0.001550279906136094,-0.2319878265148489,0.12932945219584654,False
setfit_ag_news,subgraphx,constituency,progression_maskout_drop_k5,Progression,0.10794800698053073,-0.0686193590189985,0.37100476598369714,False
setfit_ag_news,subgraphx,constituency,progression_sufficiency_drop_k1,Progression,-0.92458992812912,-1.9160085378165361,0.005391542171027443,False
setfit_ag_news,subgraphx,constituency,progression_sufficiency_drop_k10,Progression,1.0700048458749887,0.2608896968809151,1.874771517377946,True
setfit_ag_news,subgraphx,constituency,progression_sufficiency_drop_k3,Progression,0.04163550040784178,-1.3125001874185618,1.4207359709784324,False
setfit_ag_news,subgraphx,constituency,progression_sufficiency_drop_k5,Progression,0.8085756721362128,-0.7366224806819927,1.9188371756665363,False
setfit_ag_news,subgraphx,skipgrams,prediction_confidence,confidence,1.271404315541371,-0.12455766825554193,2.4066709889631195,False
setfit_ag_news,subgraphx,skipgrams,consistency_baseline_margin,confidence,0.8601356205371257,0.06766111598184363,1.6991568832564568,True
setfit_ag_news,subgraphx,skipgrams,auc_origin_entropy,confidence,-0.019212328853330247,-0.34396293367072006,0.31731915163695773,False
setfit_ag_news,subgraphx,skipgrams,auc_deletion_auc,AUC,-1.2835928489360697,-2.1566593629624786,-0.1316441147705628,True
setfit_ag_news,subgraphx,skipgrams,auc_insertion_auc,AUC,-1.4257630218515533,-2.333891578537333,-0.45633808790003444,True
setfit_ag_news,subgraphx,skipgrams,consistency_preservation_necessity,Consistency,0.1642568655092561,-0.7336613445461386,1.1080005445691161,False
setfit_ag_news,subgraphx,skipgrams,consistency_preservation_sufficiency,Consistency,0.945121835163469,0.13736690666919826,1.6905198611073795,True
setfit_ag_news,subgraphx,skipgrams,fidelity_asymmetry,Fidelity,0.5463483067257588,-0.0035014748472143734,1.1223708657869225,False
setfit_ag_news,subgraphx,skipgrams,fidelity_minus,Fidelity,-0.8644097354547468,-1.4269466127388968,-0.37387858385696143,True
setfit_ag_news,subgraphx,skipgrams,fidelity_plus,Fidelity,-0.7468830345989823,-1.308128272398526,-0.15294347222182061,True
setfit_ag_news,subgraphx,skipgrams,progression_concentration_top1,Progression,-0.08110481070540305,-0.6948880312280845,0.10851638739963625,False
setfit_ag_news,subgraphx,skipgrams,progression_concentration_top10,Progression,-0.15290231841946658,-0.30900290067292835,-0.017130404702976672,True
setfit_ag_news,subgraphx,skipgrams,progression_concentration_top3,Progression,0.46212913055000765,0.1387992285567453,1.193951430438688,True
setfit_ag_news,subgraphx,skipgrams,progression_concentration_top5,Progression,-0.004420762725755904,-0.3328398541844431,0.31779906405761993,False
setfit_ag_news,subgraphx,skipgrams,progression_maskout_drop_k1,Progression,-0.010673458322603302,-0.159784601294546,0.1756423293332185,False
setfit_ag_news,subgraphx,skipgrams,progression_maskout_drop_k10,Progression,0.37876758485414197,-0.0960862153670646,1.064873491967542,False
setfit_ag_news,subgraphx,skipgrams,progression_maskout_drop_k3,Progression,-0.07035556974796761,-0.4008314377177811,0.1920511647718429,False
setfit_ag_news,subgraphx,skipgrams,progression_maskout_drop_k5,Progression,0.03635507863849761,-0.25216988336201684,0.2887075487893519,False
setfit_ag_news,subgraphx,skipgrams,progression_sufficiency_drop_k1,Progression,0.16400753864691553,-0.8592137169544363,1.1452414693586814,False
