dataset,method,graph,target,n,n_errors,error_rate,teacher_gold_alignment,regime,n_regime,n_errors_regime,error_rate_regime,ece,share_of_errors_in_regime,auroc_confidence,auroc_confidence_plus_explanation,auprc_confidence,auprc_confidence_plus_explanation,delta_auroc,delta_auroc_ci_low,delta_auroc_ci_high,delta_auprc,delta_auprc_ci_low,delta_auprc_ci_high
stanfordnlp_sst2,subgraphx,constituency,gold_label,872,78,0.08944954128440363,0.9174311926605505,all,872,78,0.08944954128440363,0.04929042443496374,1.0,0.8292966479364464,0.8135374281469999,0.3015799482146086,0.37605489578557827,-0.015528927005118105,-0.043280879829021554,0.007477020896182318,0.07335383462387693,-0.0047259081536310844,0.1531621725788651
stanfordnlp_sst2,subgraphx,constituency,gold_label,872,78,0.08944954128440363,0.9174311926605505,confidence>0.9,756,38,0.050264550264550234,,0.48717948717948717,0.8023750183257587,0.7239041196305528,0.15918687981545926,0.16068968656622473,-0.07832192098859025,-0.1368415089140968,-0.028331032906457523,0.006534183331970022,-0.039748050249764605,0.07700714577311178
stanfordnlp_sst2,subgraphx,constituency,gold_label,872,78,0.08944954128440363,0.9174311926605505,confidence>0.95,717,28,0.03905160390516038,,0.358974358974359,0.785299606054323,0.7150632386481443,0.12190810982791736,0.12858792840783478,-0.0708543348271485,-0.13344118792624526,-0.014017679032177884,0.012461130209273495,-0.0635409435192686,0.1105084858740474
stanfordnlp_sst2,subgraphx,skipgrams,teacher_agreement,872,16,0.01834862385321101,0.9174311926605505,all,872,16,0.01834862385321101,0.020798900053588604,1.0,0.9031103971962616,0.9586740654205608,0.2552820216558852,0.26665795888656774,0.056848635831697074,-0.017837272470488056,0.1912009438648783,0.026031941628128007,-0.16032423528113277,0.2122093028478595
stanfordnlp_sst2,subgraphx,skipgrams,teacher_agreement,872,16,0.01834862385321101,0.9174311926605505,confidence>0.9,764,2,0.002617801047120394,,0.125,,,,,,,,,,
stanfordnlp_sst2,subgraphx,skipgrams,teacher_agreement,872,16,0.01834862385321101,0.9174311926605505,confidence>0.95,724,1,0.0013812154696132284,,0.0625,,,,,,,,,,
stanfordnlp_sst2,subgraphx,skipgrams,gold_label,872,78,0.08944954128440363,0.9174311926605505,all,872,78,0.08944954128440363,0.053244377153182344,1.0,0.8458470580636829,0.8158948524187819,0.29945167231534414,0.31459574992845846,-0.02943837911338185,-0.0671787931471268,0.0036280705781455997,0.017272458382215923,-0.03874981030273933,0.0806874922558149
stanfordnlp_sst2,subgraphx,skipgrams,gold_label,872,78,0.08944954128440363,0.9174311926605505,confidence>0.9,764,40,0.05235602094240843,,0.5128205128205128,0.8367748618784531,0.8138121546961327,0.20592445219384764,0.19570713335199072,-0.022696099524680408,-0.08080740404524457,0.02798265074453449,-0.012765423015868272,-0.0811211155746792,0.04524364132382923
stanfordnlp_sst2,subgraphx,skipgrams,gold_label,872,78,0.08944954128440363,0.9174311926605505,confidence>0.95,724,30,0.04143646408839774,,0.38461538461538464,0.8168587896253603,0.7826128722382325,0.14907013893024257,0.14245773090966887,-0.03359783532923074,-0.11390432310551886,0.02988824819082785,-0.0007200688655888388,-0.05147621884718389,0.06402072325851757
stanfordnlp_sst2,subgraphx,syntactic,teacher_agreement,872,24,0.02752293577981646,0.9174311926605505,all,872,24,0.02752293577981646,0.01292607359109664,1.0,0.94624606918239,0.9247739779874213,0.3437104271224474,0.39709337577674914,-0.02222279109460758,-0.054605153180988825,0.005641700379582508,0.05419737760937468,-0.11746565740793688,0.2438359655251965
stanfordnlp_sst2,subgraphx,syntactic,teacher_agreement,872,24,0.02752293577981646,0.9174311926605505,confidence>0.9,772,3,0.0038860103626943143,,0.125,,,,,,,,,,
stanfordnlp_sst2,subgraphx,syntactic,teacher_agreement,872,24,0.02752293577981646,0.9174311926605505,confidence>0.95,733,1,0.0013642564802183177,,0.041666666666666664,,,,,,,,,,
stanfordnlp_sst2,subgraphx,syntactic,gold_label,872,84,0.09633027522935778,0.9174311926605505,all,872,84,0.09633027522935778,0.056077613264595705,1.0,0.8497099347353153,0.8350707034082668,0.3550132671215538,0.340018233741471,-0.015283069445221273,-0.048307840428202145,0.01876227113828273,-0.015563297272528618,-0.07128956884227346,0.036039041943353334
stanfordnlp_sst2,subgraphx,syntactic,gold_label,872,84,0.09633027522935778,0.9174311926605505,confidence>0.9,772,43,0.05569948186528495,,0.5119047619047619,0.812964558011931,0.7953552174051745,0.18309681038802655,0.18757838416744566,-0.017718516327192076,-0.07127733717856301,0.03165635689053298,0.008823915873383008,-0.05357235947325078,0.075002788582225
stanfordnlp_sst2,subgraphx,syntactic,gold_label,872,84,0.09633027522935778,0.9174311926605505,confidence>0.95,733,32,0.043656207366984945,,0.38095238095238093,0.7769258202567761,0.7647111269614837,0.13141917895498897,0.17372350770508388,-0.015882797943001598,-0.10489260413950365,0.07122402597402604,0.048782888304897645,-0.027044364670845897,0.15716328940139507
stanfordnlp_sst2,subgraphx,window,teacher_agreement,872,16,0.01834862385321101,0.9174311926605505,all,872,16,0.01834862385321101,0.020551583772405565,1.0,0.907491238317757,0.8982914719626168,0.1811593811058458,0.23401722345669523,-0.009807440637579172,-0.03517193729336834,0.011283109735122036,0.0657080593839129,-0.03917519643507273,0.21741674072561995
stanfordnlp_sst2,subgraphx,window,teacher_agreement,872,16,0.01834862385321101,0.9174311926605505,confidence>0.9,763,1,0.001310615989515096,,0.0625,,,,,,,,,,
stanfordnlp_sst2,subgraphx,window,teacher_agreement,872,16,0.01834862385321101,0.9174311926605505,confidence>0.95,723,1,0.0013831258644536604,,0.0625,,,,,,,,,,
stanfordnlp_sst2,subgraphx,window,gold_label,872,76,0.08715596330275233,0.9174311926605505,all,872,76,0.08715596330275233,0.05102264388985592,1.0,0.8327492726791854,0.8082187252049723,0.26522039875285214,0.3018500163103126,-0.024817547145451323,-0.05474481072653918,-6.76447866820676e-05,0.038517818333030474,-0.01938976787389052,0.0996418917028041
stanfordnlp_sst2,subgraphx,window,gold_label,872,76,0.08715596330275233,0.9174311926605505,confidence>0.9,763,43,0.056356487549148127,,0.5657894736842105,0.8178617571059431,0.7958656330749354,0.22688319375355362,0.21143856047150092,-0.022894437371391723,-0.08625100459241254,0.026337824304635295,-0.01592067472930405,-0.08110155919961248,0.05606333296239745
stanfordnlp_sst2,subgraphx,window,gold_label,872,76,0.08715596330275233,0.9174311926605505,confidence>0.95,723,29,0.04011065006915626,,0.3815789473684211,0.7832654278048296,0.7750173904402266,0.1148772979768222,0.10309841149988469,-0.009194422707693231,-0.07558050014720927,0.05480716486035637,-0.014783462056274456,-0.062307852651037755,0.02074834525590553
stanfordnlp_sst2,token_shap_llm,tokens,teacher_agreement,872,73,0.08371559633027525,1.0,all,872,73,0.08371559633027525,0.03916633224815398,1.0,0.8348963601762478,0.833867677062081,0.3077422178420738,0.2734918456471634,-0.0005907939746161934,-0.02729626470217874,0.028182840608362958,-0.03564858676157415,-0.10987331807536593,0.03325353679048827
stanfordnlp_sst2,token_shap_llm,tokens,teacher_agreement,872,73,0.08371559633027525,1.0,confidence>0.9,744,32,0.043010752688172005,,0.4383561643835616,0.7933637640449438,0.7971822331460674,0.11572966578941028,0.15460241257346036,0.004863306959052698,-0.059480572582651,0.06579240943960349,0.05063688623732614,-0.025095811620065394,0.15663881902883928
stanfordnlp_sst2,token_shap_llm,tokens,teacher_agreement,872,73,0.08371559633027525,1.0,confidence>0.95,670,21,0.0313432835820896,,0.2876712328767123,0.7736444346613838,0.7989581040428497,0.09120117338939954,0.11184805074247346,0.023271996156161535,-0.07445744213553744,0.13187001319312866,0.026037193630676938,-0.026264851865164404,0.09797309028439467
stanfordnlp_sst2,token_shap_llm,tokens,gold_label,872,73,0.08371559633027525,1.0,all,872,73,0.08371559633027525,0.03916633224815398,1.0,0.8348963601762478,0.833867677062081,0.3077422178420738,0.2734918456471634,-0.0005907939746161934,-0.02729626470217874,0.028182840608362958,-0.03564858676157415,-0.10987331807536593,0.03325353679048827
stanfordnlp_sst2,token_shap_llm,tokens,gold_label,872,73,0.08371559633027525,1.0,confidence>0.9,744,32,0.043010752688172005,,0.4383561643835616,0.7933637640449438,0.7971822331460674,0.11572966578941028,0.15460241257346036,0.004863306959052698,-0.059480572582651,0.06579240943960349,0.05063688623732614,-0.025095811620065394,0.15663881902883928
stanfordnlp_sst2,token_shap_llm,tokens,gold_label,872,73,0.08371559633027525,1.0,confidence>0.95,670,21,0.0313432835820896,,0.2876712328767123,0.7736444346613838,0.7989581040428497,0.09120117338939954,0.11184805074247346,0.023271996156161535,-0.07445744213553744,0.13187001319312866,0.026037193630676938,-0.026264851865164404,0.09797309028439467
